"subject" "activity" "tBodyAccMeanX" "tBodyAccMeanY" "tBodyAccMeanZ" "tBodyAccStdX" "tBodyAccStdY" "tBodyAccStdZ" "tGravityAccMeanX" "tGravityAccMeanY" "tGravityAccMeanZ" "tGravityAccStdX" "tGravityAccStdY" "tGravityAccStdZ" "tBodyAccJerkMeanX" "tBodyAccJerkMeanY" "tBodyAccJerkMeanZ" "tBodyAccJerkStdX" "tBodyAccJerkStdY" "tBodyAccJerkStdZ" "tBodyGyroMeanX" "tBodyGyroMeanY" "tBodyGyroMeanZ" "tBodyGyroStdX" "tBodyGyroStdY" "tBodyGyroStdZ" "tBodyGyroJerkMeanX" "tBodyGyroJerkMeanY" "tBodyGyroJerkMeanZ" "tBodyGyroJerkStdX" "tBodyGyroJerkStdY" "tBodyGyroJerkStdZ" "tBodyAccMagMean" "tBodyAccMagStd" "tGravityAccMagMean" "tGravityAccMagStd" "tBodyAccJerkMagMean" "tBodyAccJerkMagStd" "tBodyGyroMagMean" "tBodyGyroMagStd" "tBodyGyroJerkMagMean" "tBodyGyroJerkMagStd" "fBodyAccMeanX" "fBodyAccMeanY" "fBodyAccMeanZ" "fBodyAccStdX" "fBodyAccStdY" "fBodyAccStdZ" "fBodyAccJerkMeanX" "fBodyAccJerkMeanY" "fBodyAccJerkMeanZ" "fBodyAccJerkStdX" "fBodyAccJerkStdY" "fBodyAccJerkStdZ" "fBodyGyroMeanX" "fBodyGyroMeanY" "fBodyGyroMeanZ" "fBodyGyroStdX" "fBodyGyroStdY" "fBodyGyroStdZ" "fBodyAccMagMean" "fBodyAccMagStd" "fBodyBodyAccJerkMagMean" "fBodyBodyAccJerkMagStd" "fBodyBodyGyroMagMean" "fBodyBodyGyroMagStd" "fBodyBodyGyroJerkMagMean" "fBodyBodyGyroJerkMagStd"
24 "walking" 0.276897473728814 -0.0224328792220339 -0.110726064559322 -0.479554966779661 -0.167656535991525 -0.300221074237288 0.959671289661017 -0.115873861271186 -0.140740967627119 -0.98333202779661 -0.962771710508475 -0.963091836949153 0.0731001662050847 0.0119339536735593 -0.0112712620338983 -0.494367365932203 -0.313791786101695 -0.499544017288136 -0.0539591349016949 -0.0662609384830508 0.097165875440678 -0.587249674237288 -0.49564982559322 -0.406174148474576 -0.0632313851508475 -0.0503678746542373 -0.0735781854559322 -0.49926521220339 -0.522374209152542 -0.565345913389831 -0.311359200677966 -0.489472988644068 -0.311359200677966 -0.489472988644068 -0.409663363728814 -0.419606255762712 -0.412795051016949 -0.570816270169492 -0.516067221525424 -0.563450031186441 -0.500764496779661 -0.216144711372881 -0.355183803050847 -0.471706712372881 -0.19572890420339 -0.325495135762712 -0.517696908983051 -0.363540528644068 -0.478606949152542 -0.515840624576271 -0.306080266423729 -0.519133833220339 -0.476950054237288 -0.488460768135593 -0.401560362542373 -0.622934079322034 -0.504224318135593 -0.462401183728814 -0.443822437966102 -0.59686048559322 -0.42823938 -0.412908037457627 -0.542115779830509 -0.673196471355932 -0.578754706101695 -0.574686172372881
24 "walkingDownstairs" 0.288602867321429 -0.0153208817269643 -0.105436774910714 -0.0921438876732143 -0.103641446841071 -0.208239738946429 0.951010887321429 -0.128437303767857 -0.140303963678571 -0.962195827142857 -0.941323555714286 -0.94259013875 0.0788814618964286 -0.0114863176880357 -0.01263283145625 -0.341544870535714 -0.174593956710714 -0.294817956803571 -0.0831579149785714 -0.0552146905035714 0.111076630485714 -0.430165185303571 -0.485232274107143 -0.489967131607143 -0.0827490089392857 -0.0311268027285714 -0.0463726664857143 -0.361305108078571 -0.520317468214286 -0.480644576785714 -0.0797864860160714 -0.0305070642089286 -0.0797864860160714 -0.0305070642089286 -0.267380056178571 -0.150329398232143 -0.305726708928571 -0.361290680839286 -0.498267234642857 -0.46164102625 -0.229211582321429 -0.0868442026535714 -0.177573129416071 -0.045184135845 -0.170353962573214 -0.293318064303571 -0.3803215375 -0.230694113339286 -0.255489846892857 -0.360043706428571 -0.169025345535714 -0.332269706964286 -0.270133176642857 -0.435162029285714 -0.395717815 -0.483282321071429 -0.523210355357143 -0.572042027857143 -0.0304121027914286 -0.1825072379875 -0.207088603053571 -0.09013764291875 -0.371357223035714 -0.468539594821429 -0.47725505625 -0.479936056071429
24 "walkingUpstairs" 0.270004264166667 -0.0247599052676667 -0.113577819416667 -0.33980140835 -0.118942064816667 -0.253750199833333 0.906998298166667 -0.236280839666667 -0.225550049 -0.962435382833333 -0.917177125833333 -0.9347418735 0.0849978695666667 -0.0146725328883333 -0.0130270069026667 -0.494721948333333 -0.512297665333333 -0.518391618 0.0927304827616667 -0.107522605173333 0.0236738367283333 -0.5778408605 -0.5668311285 -0.2778196414 -0.148028125345333 -0.0291246000683333 -0.0506050971166667 -0.637080733666667 -0.643895338333333 -0.645895906166667 -0.223971973283333 -0.302193652016667 -0.223971973283333 -0.302193652016667 -0.484308368666667 -0.4354211135 -0.334824920966667 -0.501158137833333 -0.656133639166667 -0.6347951235 -0.392909132833333 -0.2524700681 -0.309185378316667 -0.3209663868 -0.110769663006667 -0.282520422333333 -0.512073888666667 -0.525338557 -0.477279162833333 -0.522893124166667 -0.5323525225 -0.558002838 -0.501887630166667 -0.544541446833333 -0.373141797 -0.60391051 -0.584734632333333 -0.315625255 -0.316820057376667 -0.4028122235 -0.424751142666667 -0.453265520366667 -0.560775522833333 -0.547571517833333 -0.643498058 -0.649778216666667
25 "laying" 0.249478792956757 -0.0188881790648649 -0.100923284716216 -0.901291197027027 -0.685060986905405 -0.709790068689189 -0.442785862972973 0.608739105594595 0.51605022522973 -0.831651994864865 -0.647916181405405 -0.614920732959459 0.0897436162162162 0.0315460519477027 -0.0301296322 -0.966644404189189 -0.940593546621622 -0.960392808108108 0.000862954668918918 -0.0711944135932432 0.141156271310811 -0.88607887972973 -0.930846021756757 -0.902859426216216 -0.100653735932432 -0.0397485972033784 -0.0588670142918919 -0.953710558918919 -0.966805687432432 -0.970364648378378 -0.555934954662162 -0.644028170540541 -0.555934954662162 -0.644028170540541 -0.955407881891892 -0.953946929054054 -0.804267386621622 -0.851124599324324 -0.965708001756757 -0.963445091891892 -0.922013253108108 -0.778641349513513 -0.808169913108108 -0.894457257972973 -0.665816016027027 -0.687399370066216 -0.966791165135135 -0.942077273108108 -0.954446981756757 -0.969695174594595 -0.94324555054054 -0.965174392027027 -0.886171415945946 -0.940384375810811 -0.918168379324324 -0.887819247432432 -0.926588819324324 -0.907644750405405 -0.767913438972973 -0.647451149054054 -0.952043615405405 -0.955746970675676 -0.904836628918919 -0.846786817297297 -0.963491331486486 -0.965792397837838
25 "sitting" 0.278804205 -0.0140833983666667 -0.110942675924242 -0.991531772727273 -0.946906105287879 -0.964152012424242 0.845066771515152 0.217398322833333 0.173906636136818 -0.988767849848485 -0.96249842469697 -0.96738268469697 0.0754068032337879 0.00608585670606061 0.000938946686515152 -0.991944568939394 -0.982133961212121 -0.987988370151515 -0.0345327164166667 -0.0745186913484849 0.0859332848939394 -0.98878576969697 -0.980664573787879 -0.972342211818182 -0.0951740521969697 -0.0393588580060606 -0.0492881837272727 -0.991714976363636 -0.990920426818182 -0.991288594848485 -0.968855583030303 -0.958732882878788 -0.968855583030303 -0.958732882878788 -0.989047535151515 -0.987760047575758 -0.96592194030303 -0.969365818636364 -0.992418201363636 -0.991438194848485 -0.991049058333333 -0.958227268939394 -0.973755877575758 -0.991758118484849 -0.944496549090909 -0.961190584242424 -0.992183911818182 -0.982209444393939 -0.985787256666667 -0.992402370606061 -0.983397216666667 -0.988815453333333 -0.986839188484848 -0.983293634848485 -0.975524898636364 -0.989448743939394 -0.979303928333333 -0.973896104242424 -0.965767545 -0.960901438333333 -0.987324847424242 -0.987157019242424 -0.978486035757576 -0.969021355454545 -0.991431897727273 -0.991743477878788
25 "standing" 0.277991570133333 -0.0163241423470667 -0.107315992026667 -0.9920342372 -0.955063265466667 -0.9648637136 0.930272318266667 -0.15596562396 0.198589971834667 -0.993227346933333 -0.980839648933333 -0.9681282572 0.07519054084 0.00670552427706667 -0.00626403577548 -0.98840839 -0.972511627466667 -0.987028250666667 -0.0248354320413333 -0.0699846545466667 0.08528931924 -0.971697434266667 -0.976920516666667 -0.9720832352 -0.10042895992 -0.0418155550653333 -0.0556821697466667 -0.978147554 -0.987344543333333 -0.9808952312 -0.972921180266667 -0.9683808496 -0.972921180266667 -0.9683808496 -0.984719684 -0.982741386533333 -0.967417278266667 -0.960311335866667 -0.985231345733333 -0.983407999333333 -0.990171742 -0.960253241733333 -0.974148880133333 -0.992908878 -0.954680462666667 -0.9623848916 -0.9884964632 -0.972798011333333 -0.984792004666667 -0.989430783866667 -0.974243752266667 -0.987869254133333 -0.968454198 -0.978564933466667 -0.9707285936 -0.972988499333333 -0.9761198456 -0.975223446266667 -0.9725890704 -0.9704974184 -0.982375763866667 -0.982226053333333 -0.969294525733333 -0.961505190133333 -0.984179603866667 -0.983284330133333
25 "walking" 0.2789449908 -0.018690389452 -0.108659295546667 -0.601349985333333 -0.172710710626667 -0.4443992204 0.937872738133333 -0.127933881933333 0.186503241173333 -0.9797541472 -0.9654202616 -0.945427225466667 0.0722338364384 0.0034618015848 -0.00353671032933333 -0.612770609466667 -0.390635615066667 -0.6797608184 -0.0157707784226667 -0.0821083257542667 0.0869951309733333 -0.408954433733333 -0.609178803866667 -0.568474713733333 -0.102477657597333 -0.0399074403957333 -0.0512144734036 -0.5144256012 -0.802252400133333 -0.663992958933333 -0.4130520024 -0.5712445596 -0.4130520024 -0.5712445596 -0.544307498933333 -0.548840078933333 -0.402247138133333 -0.496424197733333 -0.682687693066667 -0.7602083956 -0.614193523866667 -0.261578283346667 -0.5395483372 -0.596860273333333 -0.181043924385333 -0.437980820666667 -0.630504474666667 -0.4417865792 -0.6636227472 -0.629083456 -0.375980722533333 -0.694399625733333 -0.419513936533333 -0.682940621866667 -0.5670127088 -0.414414535466667 -0.572817087333333 -0.608722618 -0.571672468266667 -0.637701811866667 -0.570258096266667 -0.525296513466667 -0.568417948666667 -0.535351300933333 -0.773296730133333 -0.760561092533333
25 "walkingDownstairs" 0.291119505423729 -0.020696189310678 -0.106661238033898 -0.260034989610169 -0.140839513805085 -0.457862582372881 0.930202211864407 -0.0735353205084746 0.216480708169492 -0.96482855779661 -0.937918175423729 -0.926069639830508 0.11420307059322 -0.0227646624779661 -0.0084876749440678 -0.504915025084746 -0.372111537457627 -0.71119158338983 0.00676984638644068 -0.102438517953898 0.0991205712881356 -0.291949691457627 -0.525068155423729 -0.446269561525424 -0.131338645986102 -0.0378282456961017 -0.0636118278781356 -0.431390016101695 -0.810780167966102 -0.601098384915254 -0.22372875420339 -0.264077753305085 -0.22372875420339 -0.264077753305085 -0.501898438305085 -0.484338706610169 -0.219424739913559 -0.383687522372881 -0.665266927457627 -0.681101303389831 -0.376076811186441 -0.196965734525424 -0.556068702881356 -0.220175621037288 -0.166967741425424 -0.449308772711864 -0.52796228779661 -0.416424653898305 -0.686541874745763 -0.525737546271186 -0.365827631457627 -0.734667329152542 -0.219762437084746 -0.633352494745763 -0.413523263220339 -0.319662291508475 -0.472922165084746 -0.508741910508475 -0.291996224338983 -0.363744411627119 -0.473448700338983 -0.502977828644068 -0.486177976779661 -0.425619180220339 -0.688457623389831 -0.694496383389831
25 "walkingUpstairs" 0.277712272575758 -0.0277432045109091 -0.125875457560606 -0.455975225757576 -0.218837874878788 -0.299607405 0.928244989545455 -0.21511824369697 0.108226924310606 -0.951335063030303 -0.932144008939394 -0.883478699393939 0.0783142635166667 0.00916943930772727 -0.0120609923293939 -0.661316926818182 -0.622550882424242 -0.811698836818182 0.0495315813863636 -0.106182149648485 0.0996425094837879 -0.480459316742424 -0.434602008484848 -0.560870833787879 -0.128968973469697 -0.0286359306878788 -0.0584551825984848 -0.687620201969697 -0.838797953030303 -0.744268171818182 -0.303449655909091 -0.475516330606061 -0.303449655909091 -0.475516330606061 -0.676533796060606 -0.671551266363636 -0.313111747287879 -0.384030904398485 -0.774585926969697 -0.821576247727273 -0.518548617878788 -0.375917478787879 -0.543745076969697 -0.433916873939394 -0.195942737606061 -0.241100599 -0.665768341818182 -0.636802928787879 -0.792464910909091 -0.688220731666667 -0.633198602575758 -0.829798506969697 -0.468225770893939 -0.618278234393939 -0.570496587727273 -0.491496708727273 -0.350793649545455 -0.598554759545455 -0.524380476818182 -0.531846391363636 -0.652268600757576 -0.699902974242424 -0.563625533787879 -0.383292552075758 -0.819413320454546 -0.837568774848485
26 "laying" 0.272150703572727 -0.0193276654805195 -0.10602554638961 -0.96317913025974 -0.974216174025974 -0.975467087792208 -0.601298422857143 0.789153153636364 0.605913906948052 -0.944878282467532 -0.98733006038961 -0.983255505714286 0.0829398148311688 0.015111262138961 -0.00475765837641558 -0.985367897012987 -0.98246614012987 -0.986382586623377 -0.0204561296155844 -0.0880639046753247 0.152330579987013 -0.987037933766234 -0.971178006103896 -0.963604616623377 -0.0994079199090909 -0.0380540288571429 -0.0701741046558442 -0.989054975584416 -0.986648942467532 -0.990135312857143 -0.968628016623377 -0.95799028 -0.968628016623377 -0.95799028 -0.985982547922078 -0.985008518181818 -0.944612594155844 -0.959446963766234 -0.989133395454545 -0.987642065974026 -0.967362048961039 -0.97609752974026 -0.979266408961039 -0.961565245584416 -0.974178906753247 -0.974976313116883 -0.984914678181818 -0.982362907402597 -0.984241115324675 -0.987301846493506 -0.983911451688312 -0.987088097792208 -0.984146223376623 -0.977992887532467 -0.965040640649351 -0.987980579220779 -0.967996967142857 -0.966436310909091 -0.963143652727273 -0.961070867012987 -0.984479839090909 -0.984630528311688 -0.969325557662338 -0.960170920909091 -0.988238105584416 -0.987401195844156
26 "sitting" 0.258552274088608 -0.00726512906658228 -0.0975935753189873 -0.97973319278481 -0.941325226075949 -0.950270561392405 0.765436725063291 0.230735837822785 0.317850986202532 -0.965394314177215 -0.949903417632911 -0.945201892151899 0.076688347435443 0.00710962048088608 -0.00775158991303797 -0.991956420506329 -0.986087990126582 -0.989747276202532 -0.0368814315455696 -0.0841351220746835 0.0714119911772152 -0.99093023278481 -0.973211165063291 -0.966673062025316 -0.0959257558987342 -0.0401356454455696 -0.0488517640452911 -0.99557520721519 -0.992701383544304 -0.99184901835443 -0.953470541265823 -0.933974509316456 -0.953470541265823 -0.933974509316456 -0.990754339240506 -0.989499984177215 -0.954378079493671 -0.964417014936709 -0.99431231886076 -0.99339189886076 -0.982399455189873 -0.954597660126582 -0.967517172658228 -0.978788300506329 -0.938384121518987 -0.945164806582279 -0.991690838860759 -0.985718317468354 -0.987703549493671 -0.993068485316456 -0.987660716708861 -0.990454853164557 -0.989916055063291 -0.981270070506329 -0.970570994303797 -0.991269925822785 -0.969407763924051 -0.968504753164557 -0.952529935696202 -0.935014745987342 -0.989049080886076 -0.988963530253165 -0.976094496835443 -0.963397462025317 -0.993478748987342 -0.993458460886076
26 "standing" 0.2811904796 -0.0167949527630667 -0.110381130864 -0.993091241466667 -0.9498958828 -0.963165618 0.964988774666667 -0.136990995533333 0.0902411814533333 -0.9926847812 -0.9672257036 -0.964397666 0.07547906392 0.0080795006692 -0.00254392012386667 -0.990508626133333 -0.976050225333333 -0.9867255232 -0.024572505852 -0.0736133939133333 0.0779700674933333 -0.974084372 -0.982340929333333 -0.9750262756 -0.100295032826667 -0.04068263776 -0.0534290065106667 -0.978697134 -0.989804139333333 -0.986035706 -0.9686886708 -0.962985999066667 -0.9686886708 -0.962985999066667 -0.987024784133333 -0.9827207068 -0.9688021392 -0.962909574 -0.9886051192 -0.9843883444 -0.991995799866667 -0.9586914116 -0.973264502666667 -0.9937346644 -0.948294236266667 -0.960252112933333 -0.990591742666667 -0.976391197466667 -0.984603422133333 -0.9912915168 -0.977447556666667 -0.987451057733333 -0.969699553466667 -0.983828880133333 -0.974562191866667 -0.9756077764 -0.981665640133333 -0.9774847612 -0.970819600666667 -0.964180190666667 -0.9829573352 -0.981241528666667 -0.972492102933333 -0.963235308 -0.985870522 -0.9834713508
26 "walking" 0.2792483335 -0.0155037602 -0.109102702783333 -0.3511451626 -0.150410384118333 -0.344447885166667 0.960740432166667 -0.1344786655 0.1079839132 -0.980361677333333 -0.96949839 -0.966586845833333 0.0653891111883333 0.019359010908 -0.006064922132 -0.339583189 -0.27397668335 -0.4074263935 -0.00374621273166667 -0.0840963306316667 0.0852739530366667 -0.501158873166667 -0.582725386166667 -0.365165942166667 -0.0994271559383333 -0.045552447915 -0.0492674356933333 -0.427006572833333 -0.593824399833333 -0.494046502833333 -0.236193080633333 -0.431303259166667 -0.236193080633333 -0.431303259166667 -0.302489544666667 -0.291286130166667 -0.402070896833333 -0.545866121 -0.520454317166667 -0.610016992833333 -0.333214473833333 -0.160666269966667 -0.350425638666667 -0.358831029516667 -0.1989265036 -0.3945369475 -0.374769553333333 -0.3100363831 -0.408578586666667 -0.361813877 -0.283907173933333 -0.4064815995 -0.378438146833333 -0.569056925 -0.329753002666667 -0.540611765333333 -0.5947204135 -0.435657779666667 -0.390017895666667 -0.544710072666667 -0.305060144 -0.281033341 -0.5592619445 -0.615823488 -0.625742917333333 -0.619318593166667
26 "walkingDownstairs" 0.278637598039216 -0.0128466379684118 -0.106278961901961 0.162199489039216 -0.0141512722666667 -0.285667761176471 0.947121514313725 -0.0812616395098039 0.152838429392157 -0.963031283333333 -0.936196624901961 -0.933241726078431 0.108894435723529 -0.00115346847254902 -0.012207438254902 -0.133235264907843 -0.0888007179764902 -0.379674341372549 -0.00827514572156862 -0.100874943545882 0.082415595904902 -0.333407921431373 -0.475654755882353 -0.332470498039216 -0.0945405210819608 -0.0397597371421569 -0.0482195912352941 -0.173431276486275 -0.547639087254902 -0.36203149254902 0.106818961903922 0.13415577554902 0.106818961903922 0.13415577554902 -0.151764975294118 -0.115291320701961 -0.23797800727451 -0.29920644184902 -0.419775675882353 -0.465596048039216 0.0142375628843137 -0.00762206937647059 -0.281421044411765 0.213904243392157 -0.0812757808078431 -0.346876594705882 -0.205684071429412 -0.167206687603922 -0.361372485098039 -0.13629249332549 -0.0645622493019608 -0.396207563921569 -0.127557101352941 -0.445732585882353 -0.223582728843137 -0.400444334803922 -0.499484789803922 -0.434183677254902 0.0652905579098039 -0.00687665077058823 -0.157120448352941 -0.0718642552666667 -0.33636429745098 -0.396393843647059 -0.474910294313726 -0.491451494117647
26 "walkingUpstairs" 0.270496222321429 -0.0274123205123214 -0.121655045321429 -0.161614492196429 -0.0489765430214286 -0.4012151175 0.942074145357143 -0.24366830625 0.000659338664285714 -0.961869963035714 -0.937903204821429 -0.929944924464286 0.0754946882678571 0.00211286604982143 -0.0104761079660714 -0.287464610392857 -0.394083616142857 -0.670905271607143 -0.0174949091267857 -0.0674230448982143 0.076298156325 -0.546861977142857 -0.598702496428571 -0.307574569160714 -0.100343263517857 -0.0388795697121429 -0.0615286306964286 -0.508287422714286 -0.720535618035714 -0.55190699375 -0.136887435642857 -0.145656718285714 -0.136887435642857 -0.145656718285714 -0.398570919107143 -0.33113886625 -0.340577855 -0.50888721375 -0.64197222625 -0.658811265357143 -0.237983700678571 -0.182929132625 -0.49446404125 -0.134566321089286 -0.0449124232446429 -0.39870266625 -0.302957490517857 -0.414502667321429 -0.633171317678571 -0.337074130178571 -0.413774782142857 -0.708089086428571 -0.422235792321429 -0.612852582321429 -0.339312917857143 -0.588038450892857 -0.593777741428571 -0.361304049107143 -0.163589489401786 -0.269385701667857 -0.293159510357143 -0.388315129625 -0.550536609464286 -0.565650680535714 -0.670062991785714 -0.667730194107143
27 "laying" 0.275199735333333 -0.0178026787786667 -0.107710507066667 -0.966802241066667 -0.971352286693333 -0.9790997008 -0.510917966133333 0.556636980666667 0.833985244333333 -0.971238893733333 -0.9932743232 -0.988674745066667 0.072014803064 0.0150381139666667 0.000387832111066667 -0.975239296933333 -0.977251947866667 -0.985638539466667 -0.0235054885730667 -0.0932482732 0.118585860373333 -0.9837785032 -0.978840624933333 -0.968740660533333 -0.10178618012 -0.0357276523634667 -0.0660839310533333 -0.987044341066667 -0.9891877132 -0.986141892666667 -0.9705827432 -0.966694630773333 -0.9705827432 -0.966694630773333 -0.979805760666667 -0.977909360533333 -0.9588890012 -0.965919229466667 -0.989217318933333 -0.988987280133333 -0.9693505824 -0.972191092266667 -0.981215880266667 -0.96581881068 -0.971863911413333 -0.9789077072 -0.975171617466667 -0.977583232 -0.983354637866667 -0.977614269733333 -0.978492367066667 -0.986519842533333 -0.9800116524 -0.981590337733333 -0.9687427528 -0.984957171466667 -0.977497288533333 -0.9716274084 -0.968778135013333 -0.970197139733333 -0.976541588933333 -0.978802087466667 -0.9744284956 -0.9664608836 -0.988844980266667 -0.989685309466667
27 "sitting" 0.273977039295775 -0.0155498937323944 -0.105565973397183 -0.988498898028169 -0.971815376619718 -0.966156653521127 0.819741367464789 0.218339862619718 0.284165134126761 -0.982562027605634 -0.982750938873239 -0.967639260704225 0.0779616134366197 0.00455013598788732 -0.00583083365028169 -0.990636971408451 -0.985143619577465 -0.988937740422535 -0.0370408206760563 -0.0796781654014085 0.0834215399873239 -0.988548741690141 -0.982007414084507 -0.976006528309859 -0.0951519267464789 -0.039604431943662 -0.0505109096478873 -0.993637143380282 -0.992239988169014 -0.99178931056338 -0.979606650985915 -0.969727146056338 -0.979606650985915 -0.969727146056338 -0.989492982816901 -0.989217388732394 -0.96387348971831 -0.970965494647887 -0.994050644366197 -0.992115353943662 -0.988658500140845 -0.974238358450704 -0.974830082535211 -0.988551867887324 -0.971513531408451 -0.963564296619718 -0.990789037042254 -0.985280355211268 -0.987104700704225 -0.991314838169014 -0.986130221971831 -0.989338542112676 -0.98726404084507 -0.984156667323944 -0.977110008732394 -0.989038777323944 -0.980940146056338 -0.977872866197183 -0.974914745492958 -0.971072721126761 -0.988771534225352 -0.988582182535211 -0.97962172971831 -0.970701557887324 -0.992379358309859 -0.991989621408451
27 "standing" 0.279502117160494 -0.0166046343037037 -0.107641992716049 -0.991990605802469 -0.955566726419753 -0.96261292345679 0.965331502716049 -0.185091019074074 -0.00459421743044568 -0.994038752469136 -0.979834418888889 -0.968198111111111 0.0749721007654321 0.0122183436765309 -0.00141467900790123 -0.98770278962963 -0.976052455925926 -0.987396582098765 -0.0267389798691358 -0.0675742261234568 0.0718986530481481 -0.970211020493827 -0.982574904074074 -0.981387043333333 -0.0987500615185185 -0.0417379246419753 -0.0514466650716049 -0.982815062592593 -0.990868259876543 -0.989038053703704 -0.972921680987654 -0.966597641358025 -0.972921680987654 -0.966597641358025 -0.98544913691358 -0.984280335802469 -0.968981794444444 -0.966003471358025 -0.989620796172839 -0.988931609259259 -0.990172182222222 -0.961714872839506 -0.974274611851852 -0.992908044197531 -0.954763033209877 -0.95914075 -0.987844317654321 -0.976086156790123 -0.985172595061728 -0.988676141728395 -0.977818584814815 -0.988227791111111 -0.970455672839506 -0.983842644320988 -0.98098926691358 -0.970526071728395 -0.981915379382716 -0.983191509135802 -0.973356604567901 -0.967755402592593 -0.984267540864198 -0.983146881604938 -0.97573468382716 -0.965716076049383 -0.989519627283951 -0.988697124567901
27 "walking" 0.276829656551724 -0.0167413099718086 -0.112923002551724 -0.35962015 -0.200995112293103 -0.309201784827586 0.94509360862069 -0.187537763793103 -0.124614019696552 -0.980158764482759 -0.973934078103448 -0.957062657413793 0.0686286110396552 0.00204005047931034 -0.0201847909137931 -0.327771648793103 -0.119208864238793 -0.411423170689655 -0.0846611311203448 -0.0371601020482759 0.117598540486207 -0.613489748275862 -0.537799504655172 -0.262879110517241 -0.0789579930740862 -0.0475685379137931 -0.0648471009724138 -0.531398553103448 -0.640281965862069 -0.436030128965517 -0.251799831896552 -0.417318715862069 -0.251799831896552 -0.417318715862069 -0.243578938448276 -0.278677433103448 -0.406856095862069 -0.491227852413793 -0.570007101206897 -0.625179737758621 -0.320505033965517 -0.151322890689655 -0.324056448965517 -0.376125185172414 -0.280064102413793 -0.356533027241379 -0.356566343965517 -0.208361546362069 -0.393154928793103 -0.357689900517241 -0.0812764518534483 -0.427894477931034 -0.506531661206897 -0.542572024482759 -0.329731679827586 -0.648364144137931 -0.53886119 -0.309811807931034 -0.338599059827586 -0.557893862931034 -0.272572527241379 -0.292021066810345 -0.527595293965517 -0.554570757758621 -0.629667978448276 -0.64535393637931
27 "walkingDownstairs" 0.298075162888889 -0.0138786025666667 -0.112760139917778 0.153753772844444 -0.0994964026644444 -0.240503860377778 0.930969227777778 -0.168177945111111 -0.142421280031111 -0.947715290888889 -0.935983095555556 -0.922351456 0.0963436542066667 0.0186281676711111 -0.0115350777866667 -0.0110852248533333 -0.137810872244444 -0.409075783777778 -0.155771229062889 -0.0189511739644444 0.149732534595556 -0.3695668222 -0.48039235 -0.257322507888889 -0.0526350368844444 -0.0638629491688889 -0.0618348906533333 -0.493754371111111 -0.462029810222222 -0.310153468888889 0.0990779823533333 0.109366094577778 0.0990779823533333 0.109366094577778 -0.118010440833333 -0.0446233797866667 -0.169775460613333 -0.3105667454 -0.442198625555556 -0.469073373024444 0.0721876081866667 -0.0641972651444444 -0.2421097184 0.180239943755556 -0.177054024866667 -0.303436838266667 -0.0509868387888889 -0.171860953931111 -0.344561437266667 -0.0593695238888889 -0.160775374111111 -0.473303234666667 -0.301705552133333 -0.40302940082 -0.148061511355556 -0.396922805177778 -0.540015365555556 -0.366035645111111 0.139691604133333 -0.0823004934377778 0.00489136549111111 -0.119519337991111 -0.361055172222222 -0.400481307 -0.470599967888889 -0.506440401622222
27 "walkingUpstairs" 0.269263527307692 -0.0198868973 -0.122903464326923 -0.288825779384615 -0.097473376975 -0.228598191980769 0.868139256730769 -0.228362657884615 -0.2955831975 -0.954933590192308 -0.948447304423077 -0.926243110384615 0.0710204455846154 -0.0110783559576923 0.00411103163076923 -0.462209167115385 -0.4231852625 -0.629795579230769 -0.0865865092826923 -0.00195190288923077 0.133194254511538 -0.562902727307692 -0.586575733269231 -0.173462664346154 -0.0947694957057692 -0.0525744725617308 -0.0574075350923077 -0.692823162307692 -0.706883305192308 -0.6693131275 -0.156584162115385 -0.373729125615385 -0.156584162115385 -0.373729125615385 -0.474017950769231 -0.459448380769231 -0.286818037490385 -0.502290020169231 -0.695383249038461 -0.720353271730769 -0.411680954230769 -0.249403415192308 -0.415971986538462 -0.246618111730769 -0.0829869889807692 -0.195708694230769 -0.497559508269231 -0.439931898846154 -0.604554577692308 -0.473252531153846 -0.445441257307692 -0.653251523269231 -0.542944597692308 -0.591380787692308 -0.397749191346154 -0.575171526903846 -0.587374679807692 -0.188557632288462 -0.387997817115385 -0.463295440192308 -0.454402061153846 -0.469604259423077 -0.605580616730769 -0.525497636846154 -0.714536190961538 -0.748174999423077
